"","doc_id","text","label_predicted"
"191",1266536712588517376,"<U+201C>We must fight even at a moment in which we have a failed social experiment<U+2014>we must fight.<U+201D>
<U+2014>@CornelWest #cnn",1
"192",1267781832176779264,"Worked out this morning too time to shower and get my life in order good morning babiesssss",0
"193",1267652033076776960,"A long-awaited federally backed loan program with loan limits from $500,000 to $200 million is being positioned to<U+2026> https://t.co/iDKgMpE1iZ",0
"194",1267993549318078464,"As worthwhile a cause it is to #protest2020 (not riot) these issues, was it not worth for these experts to support<U+2026> https://t.co/FX4B2g2a7S",0
"195",1267412097832488960,"In the final episode of our Ikoria D&amp;D adventure, a mystery will be solved! But what will happen to the NPCs? What<U+2026> https://t.co/OZ9h9AW0Tz",0
"196",1267770655388454912,"@unicorn_intown Stay strong baby keep shining",0
"197",1267304287052484608,"RT @MisterPreda: Good morning @YouTube @ytcreators @SusanWojcicki it<U+2019>s time to finally make an example of @jakepaul. A millionaire who<U+2019>s la<U+2026>",0
"198",1267857247733813248,"RT @halsey: THIS. WATCH. THIS.",0
"199",1267940484762107904,"Check out more with my creator id! #rainbow #acnhdesign #acnhpatterns #acnhdesigns #pride #AnimalCrossing #ACNH<U+2026> https://t.co/Vq6f3iTHGp",0
"200",1267968137997111296,"companies are so damn scared of the word <U+201C>gay<U+201D>. every pride month piece of merchandise is labeled <U+201C>pride<U+201D> or <U+201C>rainb<U+2026> https://t.co/7Qpx2q8jGZ",0
"201",1267998622232334336,"@bruhbean_ig a boot but instead of a rainbow it's a rough gradient from blue to gray",0
"202",1267501535136628736,"@ShinaReynolds https://t.co/BPEGtyYUVv

A horse tries to write to his owners, and they make him a celebrity.",0
"203",1267650044527882240,"RT @_shethepeople: Tomorrow, are you voting? There are moved #Covid19 elections in:

Montana
New Mexico
Maryland
South Dakota
DC
Iowa
Penns<U+2026>",0
"204",1267992835330125824,"@hugmeaitana Somewhere over the rainbow #MeIr<U+00E9>1M",1
"205",1267407423700164608,"#unicorn_beacon Entropy for beacon n<U+00B0> 39537 is: """"The brisk spotted cat jumped above the sleepy dhole and woofed: yelp, bark!""""",0
"206",1267603332761346048,"@Trump2020Black @Motheo2009 @ShaiPhumla @ITKHUMALO @Me Kumele uzazi mfondini. You call Ndebele people kwerekwere an<U+2026> https://t.co/ClYwkwbXOc",0
"207",1267525069313576960,"It's Secret Lair time! Who else has ordered the Full Sleeves pack?! 
#MTG #MTGSecretLair",0
"208",1267982386056355840,"July 1st: Zombie virus has broke out https://t.co/U0RWEwORm1",0
"209",1267983822416605184,"Please remember #COVID19 is still out there........ stay safe https://t.co/ahCRrzX03I",0
"210",1.267839413285e+18,"Zombie apocalypse <U+0001F9DF><U+200D><U+2640><U+FE0F> next!",1
"211",1267659724402688000,"Hola journos! The Connect: #Covid19 aims to provide busy #newsrooms on updates on the pandemic especially in fighti<U+2026> https://t.co/WAfCt7FGiv",0
"212",1267513816432115712,"@dutypolls01 Just want to bring up the ONLY flaw in BO1
Ascension Zombie AI
Stunt rolls and fucking ducking
Aids",0
"213",1268017122388529152,"RT @DaShrub19: @TheOfficerTatum This is awful. R.I.P. Mr. Dorn. We will remember your name!!

#Blacklivesmatter https://t.co/x0l0fj3CIg",0
"214",1267828066287411200,"@n1ckemery @SwindonPete81 @chlozil_ @MrSimonMount1 @oneofmany231 @zombie_nun Oh yeah? So that means you really did<U+2026> https://t.co/5LWplr7T3T",0
"215",1267988671262797824,"RT @analedezm4: TWITTER DO YOUR THING dont be shy take away their scholarships <U+0001F618> #blackoutuesday #whyididntreport #COVID19 #Houstonprotest<U+2026>",0
"216",1268016245942689792,"RT @meeeshx3: Y<U+2019>all I have friends and family from other countries and THEY HEAR US!!!!!!! So why can<U+2019>t @realDonaldTrump ?! #BlackLivesMatt<U+2026>",0
"217",1267833417019854848,"@zombie_nun Yeah gathered <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>",0
"218",1267944756287504384,"Same one wats to give me a Visa to London  but for sure he stays in Boston @will stay in nasana cant live in zombie<U+2026> https://t.co/juDBflz8KZ",0
"219",1267912520783798272,"@The_Unicorn____ @donnantwich @YvetteCooperMP So that labour can rig all elections here in out? #NoFanx",0
"220",1267734329905430528,"I<U+2019>m probably stating the obvious.  But along with being a Melmacian, I also are a unicorn! https://t.co/g2EawDHdxB",0
"221",1267303811955273728,"RT @Boogiedashootda: Black Lives Matter....<U+0001F5A4><U+270A><U+0001F3FE> #GeorgeFloyd #HandsUpDontShoot #BlackLivesMatter #SpeakUp #ICantBreathe https://t.co/7Jp4dL7<U+2026>",0
"222",1266491537082507264,"Magic twitter has been a dumpster fire lately...but at least we got bubbles! #mtg #magicthegathering https://t.co/dfvUUJcQSH",0
"223",1267406713684209664,"That narrows the field to almost 0. A misogynist that is not a racist? <U+0001F914>

You are looking for a unicorn. https://t.co/2cEggE97Ht",0
"224",1267916222001229824,"@Rainbow_Punch That<U+2019>s okay I literally just ended up being able to get something from someone else so I would<U+2019>ve ha<U+2026> https://t.co/UyH3mtkgQy",0
"225",1267629761628528640,"GIVE US A STUBBS THE ZOMBIE REMAKE YOU COWARDS!",0
"226",1266537566700023808,"@CNN What's terrible to witness a police car on fire???? Or racial injustice???",1
"227",1265587066789920768,"I still don't get how these announcements are better than instantly banning something or establishing a watchlist.<U+2026> https://t.co/srM0AKt29d",0
"228",1267882536602140672,"RT @gwendrOlyn: i can<U+2019>t b there bc i have Willow but if YALL NEED ANYTHING PLEASE LET ME KNOW - i will drive n wait in the car - get you su<U+2026>",0
"229",1267985301856612352,"Want to know how @paulgow became one of Australia<U+2019>s best golfers? He can show you if you<U+2019>re the highest bidder on h<U+2026> https://t.co/70VjSCCafa",0
"230",1268016211364851712,"RT @sally_nguyen33: To all the people who are silent and not talking about what<U+2019>s happening your racism is very loud. #BlackLivesMatter",0
"231",1267310181676810240,"RT @Chief_Amadii: Are you thinking what I am thinking? #anonymus #BlackLivesMatters #GeorgeFloyd #protests2020 https://t.co/Wz2aXGw4Ou",0
"232",1268016610301947904,"RT @quitrems: here are some books that discuss institutional racism &amp; how racism manifests in today<U+2019>s society. also some tv shows / movies<U+2026>",0
"233",1267424242313895936,"@MeganPlays @MeganPlays I dare you to give me a mega unicorn(btw it<U+2019>s okay if you don<U+2019>t want to lol but if you agre<U+2026> https://t.co/n47FYB5ZaZ",0
"234",1267920598786813952,"@stollez I<U+2019>m just impressed they travelled for work and not just a jolly or to get laid.",1
"235",1266537544407187456,"RT @AshleyPorteeyo: Freedom of the press is protected by the first amendment.

But it wasn't protected today.",0
"236",1265774180479332352,"RT @MrThePlague2: Very happy to hear that @powrdragn and @diceasar from @ColorofMTG will be playing in the https://t.co/IEFDzMwhEj Young Li<U+2026>",0
"237",1268016727029420032,"@StephenKing Scarier than anything you've ever written, don't you think Mr. King? I cannot believe this is real life. <U+0001F621> #BlackLivesMatter",0
"238",1267824776015278080,"@brightwinsbabii ARE U LISTENING TO ZOMBIE",0
"239",1267306797301297152,"#BunkerBoy is now my favorite nickname for that racist pig.",1
"240",1267596441037537280,"RT @BiiiinoX: My gf and I dedicated this day for our assignments.... I just video called her now... 

A ke happy struu!<U+0001F91E> mogirl looked like<U+2026>",0
"241",1267508845741473792,"Thank you GiantPunky for being the better in this. 

Also just because me and @ZombieRaay glitched to get planes do<U+2026> https://t.co/eSrXtqjGFw",0
"242",1267539687054475264,"RT @rodney_kun: *everyone struggling to cope with the current corona pandemic*

Ebola : https://t.co/LJ1CuIlkGJ",0
"243",1267977793544962048,"@MattDevittWINK @winknews @spann @StormHour My 8 year old grandson took a selfie with rainbow light in it,it was so awesome <U+0001F60E>",0
"244",1268010525012766720,"The Manhattan bridge protest is now moving towards Brooklyn side we will see what happens there #nycprotests",0
"245",1267298206578327552,"@PhilipRucker DC &amp; the nation is burning from the fires he started then fanned the flames of with his own brand of<U+2026> https://t.co/nlaa15upkq",0
"246",1267986872804007936,"Students, teachers and faculty members are being sent into isolation after coming into contact with known #COVID19<U+2026> https://t.co/Di136O081F",0
"247",1267525764775211008,"Zombie Costume (Blue, Purple, Pink)",0
"248",1267915214642503680,"@richardphitzwe1 @heyyguido So great, you<U+2019>re a shitty couple searching for a unicorn. Do us all a favor and stop se<U+2026> https://t.co/1pwz0HvRuv",1
"249",1267961241592627200,"@ElsieMarblewood @briancebuhl @JamesNealWrites @Brian_C_Palmer @erintiffanygrey @clemmiegirlnz @Inkandmagic<U+2026> https://t.co/9QhYmO973R",0
"250",1267069770748182528,"Went 4-1 with GW Maverick tonight, Gyruda just being too fast for me to overcome 

Deck felt great - didn't miss th<U+2026> https://t.co/rut3rsGw30",0
"251",1.265051681429e+18,"RT @filkearney: Wow!  I am honored by @CurseofSebs  review of the #dnd #mtg Tap Untap Burn Core Mechanics @dms_guild  here: https://t.co/AJ<U+2026>",0
"252",1267308928536207360,"RT @tweetjoshrosen: At Pasadena City Hall for a candlelight vigil in remembrance of George Floyd and other Black people who have been kille<U+2026>",0
"253",1266536790518837248,"RT @redwins3_first: I loathe @CNN I mean loathe them. However destroying property with spray paint, &amp; breaking windows isn<U+2019>t making a state<U+2026>",0
"254",1267550038001156096,"I<U+2019>m the first male unicorn these bitches know",0
"255",1267402820078059520,"@dmuthuk Yes in 2020 et now interview he said unicorn bubble is bursting and will take 12 months so he was not bullish",0
"256",1267977153225908224,"RT @RickyDLaw: I love twitter. They came up with the receipts and she had to back up real quick https://t.co/6gMD3MNJaH",0
"257",1268004606442967040,"@manuele102 My boy, I knew you the longest out of anyone on here. Your a og from rainbow when I was a god and like 12 lmao",0
"258",1266536752937709568,"@toddstarnes @brianstelter @CNN While they're at it, ask the police why they escalated this and not the mob at the<U+2026> https://t.co/Jq3XgC9JP3",1
"259",1267446883758280704,"12 y old sis: did Russia adopt socialism? 
me: they did 
her: are they the only country to do that?
me: no, there a<U+2026> https://t.co/JrFT1bKnfm",0
"260",1267899262739906560,"@ItzInaya Sorry I haven<U+2019>t respond but I got another nfr unicorn can you do 400k ?",0
"261",1267950637221703680,"@asunny_rainbow @erikajayne Luv u Erika, I have been praying for your son<U+2019>s safety. <U+0001F64F>",0
"262",1267889579622830080,"RT @ao3taggenerator: shameless zombie promposal",0
"263",1267847609944870912,"Support Reclaim the Block

https://t.co/Jdv6uh5k9b

Donate/Support Unicorn Riot

https://t.co/9sAa16FWj8

Louisvill<U+2026> https://t.co/8p11DHWZF6",0
"264",1267572728170758144,"Unicorn Riot is still out there live in MN. https://t.co/fq8xjreYmd",0
"265",1267961277231648768,"//FAKE
IM JUST A PUPPET IN YOUR PLAY
YOU PULL THE STRINGS AND I OBEY
HIGH THEN OXYTOCIN HIT ME JUST RIGHT
YEAH
ZOMB<U+2026> https://t.co/fhGIcwN0Ix",0
"266",1267304454803652608,"RT @DrPoorman: But it seems like an isolated incident, even though there have been so many other videos and murders and deaths. You cannot<U+2026>",0
"267",1267546742079324160,"HOLY FRIK...It's Babu Frik...As a ZOMBIE!! New to Zombie Daily, by fan request! Zombie Art : Babu Frik (Star Wars Z<U+2026> https://t.co/gZpE92eI6O",0
"268",1267634063554359296,"@jungkovw bts rainbow",1
"269",1267484510192496640,"Fancam of Young K with Onewe singing """"Zombie"""" by DAY6 on Idol Radio today<U+0001F60A>
https://t.co/nOxT1l4Rar",0
"270",1267968633814335488,"RT @actual_moron: first round of my friends as ponies!  pink unicorn is me, purple pegasus is @miilksprouts, blue pegasus is @BlinWeird, an<U+2026>",0
"271",1267796586429583360,"Thing is: $SCTY bailout has proven imo that we should be willing to think far outside the box of normal corporate b<U+2026> https://t.co/yPiGhRYeU0",0
"272",1267998148707913728,"Ya me dio pena :C 

seungcheol best leader soonyoung radiant minghao gorgeous y seungkwan galaxy hoshi rainbow seun<U+2026> https://t.co/9e8A24XMPm",0
"273",1267617527124893696,"RT @wbkgaga: what if gaga says <U+201C>i<U+2019>m finally having fun tonight<U+201D> at the chromatica ball bye i<U+2019>m soft for this song",1
"274",1267310468000919552,"RT @sweetesttabou: WHY are #LongBeach police harassing PEACEFUL PROTESTERS instead of going after looters who are freely raiding stores jus<U+2026>",0
"275",1267630704885673984,"People taking to the streets to protest against racism and systematic oppression are labeled violent rioters and ha<U+2026> https://t.co/gkxNCMbRjH",0
"276",1267919167707066368,"@nicolebyer Is that a penis in a rainbow hat? Is that allowed to be posted on Twitter?",0
"277",1267968489999888384,"If you<U+2019>re the maker of a show and you<U+2019>ve got a character displaying bigotry then you have got to provide SOMETHING<U+2026> https://t.co/K6ODhxuuX4",0
"278",1267287373630656512,"It<U+2019>s gone way beyond. Unfortunately, they<U+2019>re using George Floyd as an excuse. The majority of these rioters (not pr<U+2026> https://t.co/r52fHyDzay",0
"279",1267922283370352640,"RT @orlandoribbons: I<U+2019>m often asked about the parts of the ribbon and what do they mean?  The most significant parts are the rainbow and th<U+2026>",0
"280",1267608531252936704,"RT @EtsySocial: Tie Dye Baby Shirt, https://t.co/3WKj1boRKD via @EtsySocial #EtsySocial https://t.co/83ovemNErx",0
"281",1267854668270571520,"RT @PaperAshes: <U+2728> HAPPY BOOK BIRTHDAY <U+2728> to 4 amazing Black authors all with books out today!!

YOU SHOULD SEE ME IN A CROWN @byleahjohnson<U+2026>",0
"282",1267633969811673088,"@carielemask Sorry, I traded the nfr unicorn  :(",0
"283",1267851780928557056,"@pulte $LuisACarreras

Donate some more to either the Unicorn Riot Fund or to Campaign Zero. Anything left over aft<U+2026> https://t.co/BDOV3GwJKw",0
"284",1267297013390925824,"I would so watch this on the edge of my seat waiting for that chicken coward @realDonaldTrump snap and make it all<U+2026> https://t.co/JMlNZNRt5Q",0
"285",1267991952563134464,"Church-tied virus cases stoke concerns over new wave of infections in greater Seoul 
#COVID19 #Corona #Coronavirus<U+2026> https://t.co/AoEsV8okqc",0
"286",1267864462465339392,"'Train to Busan' is the best zombie movie ever made. 

Yeah, I said it...

#Traintobusan",0
"287",1266537470738542592,"@buttersflykiss @pinkmommy5 Yeah, I can hear the spin too, 'PAID TRUMP SUPPORTING CONSERVATIVE RIOTERS, DESTROY CNN<U+2026> https://t.co/uGBA2CbnTq",0
"288",1267723867692380160,"A PROVE @PlayAdoptMe @AdoptMeSupport GIVE ME BACK MY FRICKING UNICORN PLEASE https://t.co/i1IGQH4yp5",0
"289",1265719007342190592,"I<U+2019>ve got a terrible idea. Sliver Queen, Umori, 40 lands, 59 walkers. #mtg #edh",0
"290",1.267972708782e+18,"Surprised she can read at all. Obviously brain dead if she cannot put anything relevant together! A walking Zombie.<U+2026> https://t.co/dRwWDUZOob",0
"291",1267304175681052672,"RT @bellahadrd: @YourAnonCentral a 14 year-old black kid was killed by a police officer in Brazil,i know it will get less attention bc he<U+2019>s<U+2026>",0
"292",1267928477157789696,"RT @JaymeMcCrackinn: Unicorn Riot https://t.co/KlGO5S6TeK",0
"293",1267871121619054592,"@leeleeraider70 @dennisclaude3 @realDonaldTrump Shes a brainwashed racist zombie let her be <U+0001F602><U+0001F602> her words dont matte<U+2026> https://t.co/j4uAPUMurc",0
"294",1267901838386397184,"@ThisWeekABC This zombie needs to go away",1
"295",1267307871093452800,"Sucks to live in a Democratic-run city...especially tonight. 

#protests2020 #ChicagoRiots #protests2020 #chicago<U+2026> https://t.co/Yyvu4H3vae",0
"296",1267969298787696640,"So, consider Wing Mario Over The Rainbow, not even the whole star.
Just consider getting to that cannon platform, w<U+2026> https://t.co/BMsK4rtE7y",0
"297",1267304891833171968,"RT @pslct: NOW: I-95 in New Haven shut down by over 1,000 people #JusticeForGeorgeFloyd #BlackLivesMatter https://t.co/jfQBs1Y3EY",0
"298",1267830159949717504,"Tell him he can enter if he can show me a real unicorn. https://t.co/mSyDX6EcsE",0
"299",1267557059710484480,"RT @ireiklatigid: watching unicorn riot rn they have a whole community in a circle with speeches led by indigenous elders and a black trans<U+2026>",0
"300",1265297155910070272,"Screams from Within (https://t.co/MaFfeE6k4L) There's no escaping an enemy that lives inside your head. #mtg https://t.co/ezFEE08VfQ",0
"301",1268016232193757184,"RT @7lou__: YES I<U+2019>d do this all over again 
#BlackLivesMatter <U+270A><U+0001F3FD>
#DallasProtests https://t.co/PZDUGggYWf",0
"302",1267575463003615232,"@fverxiani can i offer 4 gingercats for NEOn unicorn 2 can ride",0
"303",1267630494486847488,"RT @lostiinthewoods: What a kick off to Pride Month 2020 by watching Magic Happens with my little family. I love them all so dearly .. cann<U+2026>",0
"304",1267992111925784576,"RT @liviosarandrea: Join me for the session that will review progress on NAPs on #bizhumanrights and #covid19 #responsiblebusiness policies<U+2026>",0
"305",1267871337936232448,"@ZombieShooz Zombie I miss you! Thank you so much, I'm trying super hard~!",0
"306",1267816047190650880,"the second half of it. https://t.co/uumYauQ7TB https://t.co/mbbfrxZ2gf",0
"307",1267657417111801856,"He said there haven<U+2019>t been any big outbreaks among urban Native Americans in #NewMexico 
#Covid19
#NativeAmericans
https://t.co/OJc8YrQ1Sh",0
"308",1267990378772172800,"[Event tomorrow at 4.45pm] #Cybersecurity businesses and #startups: Don't miss this to get insights on<U+2026> https://t.co/v50bQz2FSL",0
"309",1267587173550886912,"@mizkc22222 @BlitzDaTweetGo1 @PredictIt My understanding is that it's a regulatory headache for them - any withdraw<U+2026> https://t.co/nbz64MxSdG",0
"310",1267973703675129856,"@decoyrobot Why? Zombie Island is king.",0
"311",1267507605779464192,"RT @_byunxing_: MAKE SURE U DONT MAKE THE SAME MISTAKE AS I DID, DO NOT, I repeat, DO NOT DONATE TO ANTIFA AKA UNICORN RIOT",0
"312",1267924463661780992,"Hunted Troll (https://t.co/m3kKvGnXrY) Do you like this creature? #mtg #magicthegathering https://t.co/SQooLvxRr8",0
"313",1268008577760968704,"Why tf did it escalate. JFC, I<U+2019>m sick every time the police push up on protesters. Fuck!!! #nycprotests",0
"314",1266537209303142400,"@johnrobertsFox @CNN Real or staged arrest?",1
"315",1267283852092989440,"@Debber66 Put them in a plane, fly them over Pyongyang, push them out.   They have declared war on America!   ENOUGH #ANTIFA",0
"316",1267479206524567552,"I want a unicorn <U+0001F984><U+0001F970>

#writerslife #amwriting #amwritingfantasy https://t.co/H2eQaagwhT",0
"317",1268016630472343552,"RT @calebmclaughlin: Let<U+2019>s stop giving hatred POWER! It<U+2019>s a new day!<U+0001F64F><U+0001F3FF><U+2764><U+FE0F> #BlackLivesMatter #LoveIsAlwaysTheAnswer",0
"318",1267298896205811712,"RT @LawEnforceToday: One United States Marine has a message to Antifa, after they desecrated memorials to fallen veterans and officers:

""""Y<U+2026>",0
"319",1266536687271907328,"@G19106 @CNN It<U+2019>s sad miserable people like you that make this country corrupt! There is nothing that 45 did in dur<U+2026> https://t.co/22kN28wdRY",1
"320",1265493142377304064,"Forest #mtg

Artist: Anthony S. Waters https://t.co/YsoWGE16UC",0
"321",1267474102857711616,"@genre_bts Wait what ? <U+0001F923><U+0001F923><U+0001F923><U+0001F923>",0
"322",1267990429653442560,"RT @mohamadyahyaaa: rainbow is much beautiful than rain",1
"323",1268009820940120064,"31st AND 6TH IF YOUR OVER THERE GO! THEYRE SENDING HELLA POLICE NOW. #nycprotests",0
"324",1267943228797530112,"@zombie_paxton @SteathyGeek_ @stealthygeek @torbooks I heard he's not a good guy. I heard he's a bad guy. And overweight.",0
"325",1267804437269164032,"@nhannahjones @RealSaavedra You don<U+2019>t seem insecure about this at all :3",0
"326",1267934409656844288,"RT @reggirah: Black creators! If you are scrolling by please drop your artwork, content, commissions and social media.",0
"327",1267479963545956352,"@alevin @Pheisinger55 @OaklandZoo has a unicorn
They enjoyed their moment but did direct peeps to @oakzoo 

I'm sti<U+2026> https://t.co/fCPPNrs59w",0
"328",1267950734793936896,"@nanner920 @TheLeadCNN @jaketapper @GiniGerbasi Aaahhh the conservative Evangelicals are speaking up! Truuuue colou<U+2026> https://t.co/nNH3nKbGK2",0
"329",1267639230286577664,"RT @Y2KANi: this is what we mean. fkn quit that job if u truly care. he did. i respect dat https://t.co/e2fjrYANek",0
"330",1267918001740722176,"RT @theintercept: On Saturday, New York City Mayor Bill de Blasio went on live television to defend police who rammed a car into protesters<U+2026>",0
"331",1267894246201192448,"RT @NDFootball: We will refrain from posting on social media for the remainder of the day in support of the Black community. 

Please use t<U+2026>",0
"332",1267986064020389888,"<U+0001D5D6><U+0001D5FC><U+0001D5FF><U+0001D5FC><U+0001D5FB><U+0001D5EE><U+0001D603><U+0001D5F6><U+0001D5FF><U+0001D602><U+0001D600> <U+0001D604><U+0001D5FC><U+0001D5FF><U+0001D5F9><U+0001D5F1><U+0001D604><U+0001D5F6><U+0001D5F1><U+0001D5F2> <U+0001D5F9><U+0001D5F6><U+0001D603><U+0001D5F2> <U+0001D600><U+0001D601><U+0001D5EE><U+0001D601><U+0001D5F6><U+0001D600><U+0001D601><U+0001D5F6><U+0001D5F0><U+0001D600> <U+0001F30E>
<U+0001F1FA><U+0001F1F2>  <U+0001F1EA><U+0001F1F8>  <U+0001F1EE><U+0001F1F9>  <U+0001F1EB><U+0001F1F7>  <U+0001F1E8><U+0001F1F3>  <U+0001F1EE><U+0001F1F3>
Total Cases:  Total:
New Cases:   6,478,216
Deaths:<U+2026> https://t.co/3loaQdIetT",0
"333",1267524073996775424,"@INTLGLOBALrp hello, capt! do you believe in unicorn? <U+0001F915>",0
"334",1267963061220106240,"RT @nyjats: A list of Black owned makeup, skincare, hair and fashion brands. Feel free to add more in the mentions <U+0001F493> https://t.co/eZ1905ttEB",0
"335",1267979789823926272,"rabbitgoo Window Privacy Film, Rainbow Window Clings, 3D Decorative Window Vinyl, Stained Glass Window Decals, https://t.co/pAwKV9uTVR",0
"336",1267916112588611584,"@Nicky_Moore17 @FUTDonk I just packed him but the 1 game I played with him he was really fun to use, and I don't sk<U+2026> https://t.co/exPpGBrwZ3",0
"337",1267307598635827200,"#protests2020 #protests Reporters mugged and assaulted in Birmingham..Skip to 38 mins @scrowder  https://t.co/v7SGsDyn8H",0
"338",1267542205763407872,"RT @longbeachgriffy: A LOT of you influencers were quiet this past weekend, you<U+2019>re not obligated to speak up on black issues, but when you<U+2026>",0
"339",1268017007976484864,"RT @conangray: TO ANYONE PARTICIPATING IN #BlackOutTuesday 

- make SURE to use the hashtag #BlackOutTuesday and NOT the #BlackLivesMatter<U+2026>",0
"340",1267297985584484352,"RT @MrAndyNgo: Noah Reube Wendrow, 20
Charges: felony riot
He has been released. #PortlandMugshots #Antifa #BlackLivesMatter https://t.co/H<U+2026>",0
"341",1.267530048896e+18,"@ManyAreSoy We are mesmerized by mob mentality. People who normally don't loot or damage property all of the sudden<U+2026> https://t.co/Qexl7UmMV2",0
"342",1267537256669200384,"@NYDailyNews Dude, you were Vice President for 8 years and 40 years plus  in politics. Really!!!!!",0
"343",1267304688065617920,"RT @KEVlNSAYSO: powerful. #RT this deserves to go viral. cops of atlanta walking with the peaceful protesters. #BlackLivesMatter #BLM <U+270A><U+0001F3FD> ht<U+2026>",0
"344",1266537088666779648,"@kid_prairie @Sisquo12 @mohdomarkamal @CNN I bet you are ok with Anitifa! Since the fake news media sides with them<U+2026> https://t.co/siQ8ddd0KF",1
"345",1267990316826705920,"RT @ProfSRK: Today Udupi District has recorded 210 #CoronaVirus Positive Cases.

Kindly Stop the Entry of People from Maharashtra &amp; Take Ca<U+2026>",1
"346",1267497622782095360,"RT @isaiah_kb: please stop sharing video of cops taking a knee for the love of god unless they<U+2019>re refusing orders to gas and terrorize prot<U+2026>",0
"347",1267825442276257792,"Why don't you show me a little bit of lung you've been saving for his zombie",0
"348",1267899850525495296,"@mattklewis Yeah and I got a unicorn he's awesome <U+0001F644> https://t.co/z69xFePiqf",0
"349",1267308213214556160,"@RATM needs to hold a pop up concert in the middle of all these protests #GeorgeFloydProtests #protests2020<U+2026> https://t.co/gTm62FGts3",0
"350",1267513257478295552,"RT @Debasement14: practicing my Smut dialogue bubbles <U+0001F440>
Shoji's intent is to spoil his Shoto,
but he might actually be breaking him- oOPs~<U+0001F48B><U+2026>",0
"351",1267464898365124608,"@TomCottonAR Did you happen to park this destruction-averse American military you somehow believe really exists next to your unicorn farm?",0
"352",1267618042781011968,"@PlayAdoptMe Pride monkey 
Rainbow flag ingredients 
User:Nourisfamous123 https://t.co/PKttNTXl39",0
"353",1267285640598523904,"#Blacklivesmatter hate #alllivesmatter cozBLMis #racialsupremacy with #ANTIFA(democratsradicalists)for a world of r<U+2026> https://t.co/dgmuKbMpqP",0
"354",1267644576950398976,"Innovation - Infection Control - New Model Predicts the Peaks of the #COVID19 #Pandemic: https://t.co/X7l8YEwmKD",0
"355",1267643858235596800,"RT @KarlBelanger: I wrote a thing for @macleans about long-term care and a moment on the campaign trail.

https://t.co/LWf7ZQjQ6f

#COVID19",0
"356",1267304114272288768,"#blacklivesmatter did a march today in my city and it was amazing. https://t.co/dtdcYwmQSr",0
"357",1267966417879601152,"@DamzyPhineas Lol then fuck them and the fools who would still wait for rainbow lights",1
"358",1267631986086014976,"RT @ygent_official: BANG YE DAM of #TREASURE <U+2018><U+C65C><U+C694> (WAYO)<U+2019> MOVING POSTER

Digital Single &amp; M/V Release
<U+2705>2020.06.05 6PM

<U+0001F4FA>NAVER TV : https://t<U+2026>",0
"359",1267987103536775168,"RT @mmnjug: In April, Kenya had the dubious distinction of leading the world in the number of citizens killed by @NPSOfficial_KE officers i<U+2026>",0
"360",1267546796865306624,"RT @royalealee: looking for winged unicorn fairy, head over heels, action booties, petite mermaid fairy and marilyn monroe heels in royale<U+2026>",0
"361",1267306582301241344,"#BunkerBoy Cadet bone spurs",1
"362",1267942227734560768,"@jiminandtea How can people even be anything else other than ot7? thats too cruel. Thats not an army, thats just so<U+2026> https://t.co/0FXLWl9Og2",0
"363",1268017345039081472,"RT @LaurenSanderson: HANDS UP, DONT SHOOT.
LOS ANGELES, CA TODAY
#blacklivesmatter https://t.co/UJ6N8aU1ud",0
"364",1267874529805611008,"RT @ryan_santos32: Why can<U+2019>t you protest peacefully???

White people when they couldn<U+2019>t keep slaves : https://t.co/nlShSvB3ZC",0
"365",1267910804260687872,"RT @MarnieTheDog: Oh sorry I meant fuck the police",0
"366",1267635083516825600,"Every life is worth it. You need to know that you are wonderful because at the end of every road, there is a rainbo<U+2026> https://t.co/JTjbF2CAhj",0
"367",1267708357516963840,"The Witcher:
Geralt met an Oneiromancer offering 106 crowns for a Golyat . Should Geralt Accept/Reject/Haggle for price?",0
"368",1266536347139035136,"@w_terrence If anyone but CNN were reporting it , someone might listen.",1
"369",1.267988466006e+18,"@CDCgov May want to check with Taylor Corporation for employee cases of Covid as mgmt did not protect employees. Em<U+2026> https://t.co/3D6ZpW2iUj",0
"370",1267304413099589632,"RT @LilySuJa: @Barkiologist please lock the door and throw away the key #BunkerBitch #BunkerBoy",1
"371",1267928778405265408,"- If you want the rainbow, You have to deal with the rain.",1
"372",1267699129389547520,"@WaxBossRahila @MusicNayes19 @Bettyblue212 @NYCMayor Again extremely powerful racist comments. Did u find your pink unicorn??",0
"373",1267308045148848128,"I love seeing white people getting out here and doing their part. I hate seeing them looting and burning shit down<U+2026> https://t.co/dhBc3F1Tbz",0
"374",1267650007441780736,"RT @Medscape: Nurses fired for taking action against inadequate #PPE and other #COVID19 safety concerns. 
https://t.co/xa7vJq4oWn",0
"375",1267792258188918784,"RT @ironsam85: @Cicerorian_ @Oddy4real Same cop had over a dozen complaints in a city and state run by Dems. I'd expected protest at the ma<U+2026>",0
"376",1267992698386034688,"RT @ngsayjoe: Have never been making money from stocks faster yet more painful by being an absorber of pains. Bought $TSLA &amp; $WORK when the<U+2026>",0
"377",1267700435994980352,"@_Anaya_lator LMAOO I AM BUT OK BITCH I WAS LAYINg down TRYNA SLEEP AND I STARTED THINKING ABOUT I HAVE LESS THAN 2<U+2026> https://t.co/iHfUCgPOQm",0
